user_id,transaction_month,transaction_year,category,account_type,acquisition_channel,state,transaction_count,total_spend,avg_transaction_amount,largest_transaction
U0143,2024-06,2024,shopping,savings,paid_search,ma,1,403.93,403.93,403.93
U0143,2024-09,2024,entertainment,savings,paid_search,ma,1,174.24,174.24,174.24
U0143,2024-11,2024,travel,savings,paid_search,ma,1,42.93,42.93,42.93
U0143,2024-12,2024,shopping,savings,paid_search,ma,1,441.49,441.49,441.49
U0143,2024-12,2024,utilities,savings,paid_search,ma,1,462.07,462.07,462.07
U0144,2023-01,2023,healthcare,premium,influencer,tx,1,30.19,30.19,30.19
U0144,2023-02,2023,entertainment,premium,influencer,tx,1,68.11,68.11,68.11
U0144,2023-04,2023,entertainment,premium,influencer,tx,1,270.2,270.2,270.2
U0144,2023-04,2023,shopping,premium,influencer,tx,1,86.56,86.56,86.56
U0144,2023-04,2023,utilities,premium,influencer,tx,1,412.76,412.76,412.76
U0144,2023-06,2023,food & dining,premium,influencer,tx,1,470.12,470.12,470.12
U0144,2023-06,2023,shopping,premium,influencer,tx,1,328.59,328.59,328.59
U0144,2023-08,2023,food & dining,premium,influencer,tx,1,434.79,434.79,434.79
U0144,2023-09,2023,food & dining,premium,influencer,tx,1,252.82,252.82,252.82
U0144,2023-10,2023,healthcare,premium,influencer,tx,1,56.94,56.94,56.94
U0144,2023-10,2023,utilities,premium,influencer,tx,1,91.3,91.3,91.3
U0144,2024-01,2024,entertainment,premium,influencer,tx,1,227.28,227.28,227.28
U0144,2024-01,2024,transfer,premium,influencer,tx,1,115.57,115.57,115.57
U0144,2024-02,2024,entertainment,premium,influencer,tx,1,63.14,63.14,63.14
U0144,2024-02,2024,food & dining,premium,influencer,tx,1,165.96,165.96,165.96
U0144,2024-02,2024,utilities,premium,influencer,tx,1,141.26,141.26,141.26
U0144,2024-03,2024,food & dining,premium,influencer,tx,1,411.53,411.53,411.53
U0144,2024-03,2024,utilities,premium,influencer,tx,1,123.6,123.6,123.6
U0144,2024-08,2024,healthcare,premium,influencer,tx,1,244.31,244.31,244.31
U0144,2024-09,2024,travel,premium,influencer,tx,1,375.85,375.85,375.85
U0144,2024-10,2024,utilities,premium,influencer,tx,1,316.88,316.88,316.88
U0144,2024-12,2024,transfer,premium,influencer,tx,1,691.22,691.22,691.22
U0145,2023-02,2023,transfer,premium,paid_search,az,1,1008.17,1008.17,1008.17
U0145,2023-06,2023,entertainment,premium,paid_search,az,1,59.39,59.39,59.39
U0145,2023-07,2023,shopping,premium,paid_search,az,1,314.89,314.89,314.89
U0145,2023-10,2023,healthcare,premium,paid_search,az,2,562.29,281.14,354.66
U0145,2023-10,2023,transfer,premium,paid_search,az,1,1661.97,1661.97,1661.97
U0145,2023-10,2023,travel,premium,paid_search,az,1,67.63,67.63,67.63
U0145,2023-11,2023,shopping,premium,paid_search,az,1,36.48,36.48,36.48
U0145,2023-11,2023,transfer,premium,paid_search,az,1,1672.48,1672.48,1672.48
U0145,2023-12,2023,entertainment,premium,paid_search,az,1,323.71,323.71,323.71
U0145,2023-12,2023,travel,premium,paid_search,az,1,363.3,363.3,363.3
U0145,2023-12,2023,utilities,premium,paid_search,az,1,471.5,471.5,471.5
U0145,2024-03,2024,entertainment,premium,paid_search,az,1,376.53,376.53,376.53
U0145,2024-04,2024,shopping,premium,paid_search,az,1,248.8,248.8,248.8
U0145,2024-05,2024,healthcare,premium,paid_search,az,1,447.41,447.41,447.41
U0145,2024-06,2024,travel,premium,paid_search,az,1,427.14,427.14,427.14
U0145,2024-07,2024,travel,premium,paid_search,az,1,117.83,117.83,117.83
U0145,2024-11,2024,food & dining,premium,paid_search,az,1,454.72,454.72,454.72
U0145,2024-11,2024,shopping,premium,paid_search,az,1,433.47,433.47,433.47
U0145,2024-11,2024,travel,premium,paid_search,az,1,301.61,301.61,301.61
U0146,2023-01,2023,food & dining,savings,referral,wa,1,111.29,111.29,111.29
U0146,2023-01,2023,travel,savings,referral,wa,1,129.15,129.15,129.15
U0146,2023-04,2023,utilities,savings,referral,wa,1,156.98,156.98,156.98
U0146,2023-08,2023,healthcare,savings,referral,wa,1,363.32,363.32,363.32
U0146,2023-12,2023,entertainment,savings,referral,wa,1,85.85,85.85,85.85
U0146,2023-12,2023,utilities,savings,referral,wa,1,421.69,421.69,421.69
U0146,2024-01,2024,shopping,savings,referral,wa,1,255.56,255.56,255.56
U0146,2024-02,2024,healthcare,savings,referral,wa,1,376.65,376.65,376.65
U0146,2024-02,2024,transfer,savings,referral,wa,1,408.29,408.29,408.29
U0146,2024-04,2024,transfer,savings,referral,wa,1,790.59,790.59,790.59
U0146,2024-05,2024,travel,savings,referral,wa,1,483.9,483.9,483.9
U0146,2024-05,2024,utilities,savings,referral,wa,1,300.8,300.8,300.8
U0146,2024-07,2024,utilities,savings,referral,wa,1,375.93,375.93,375.93
U0146,2024-08,2024,utilities,savings,referral,wa,1,202.97,202.97,202.97
U0146,2024-09,2024,transfer,savings,referral,wa,1,132.62,132.62,132.62
U0146,2024-10,2024,transfer,savings,referral,wa,1,1412.22,1412.22,1412.22
U0146,2024-12,2024,entertainment,savings,referral,wa,1,278.83,278.83,278.83
U0147,2023-02,2023,healthcare,savings,referral,wa,1,486.59,486.59,486.59
U0147,2023-04,2023,food & dining,savings,referral,wa,1,429.61,429.61,429.61
U0147,2023-06,2023,food & dining,savings,referral,wa,1,362.59,362.59,362.59
U0147,2023-09,2023,utilities,savings,referral,wa,1,154.08,154.08,154.08
U0147,2023-10,2023,entertainment,savings,referral,wa,1,424.11,424.11,424.11
U0147,2023-10,2023,transfer,savings,referral,wa,1,1038.09,1038.09,1038.09
U0147,2024-03,2024,travel,savings,referral,wa,1,79.86,79.86,79.86
U0147,2024-04,2024,travel,savings,referral,wa,1,446.42,446.42,446.42
U0147,2024-04,2024,utilities,savings,referral,wa,1,345.94,345.94,345.94
U0147,2024-05,2024,transfer,savings,referral,wa,1,1242.71,1242.71,1242.71
U0147,2024-08,2024,healthcare,savings,referral,wa,1,301.94,301.94,301.94
U0147,2024-08,2024,utilities,savings,referral,wa,1,181.93,181.93,181.93
U0147,2024-09,2024,food & dining,savings,referral,wa,1,356.15,356.15,356.15
U0147,2024-09,2024,travel,savings,referral,wa,1,451.47,451.47,451.47
U0147,2024-10,2024,utilities,savings,referral,wa,1,53.45,53.45,53.45
U0147,2024-12,2024,utilities,savings,referral,wa,1,370.51,370.51,370.51
U0148,2023-02,2023,travel,premium,paid_search,az,1,206.71,206.71,206.71
U0148,2023-07,2023,travel,premium,paid_search,az,1,124.51,124.51,124.51
U0148,2023-10,2023,entertainment,premium,paid_search,az,1,124.26,124.26,124.26
U0148,2023-12,2023,transfer,premium,paid_search,az,1,1482.19,1482.19,1482.19
U0148,2024-01,2024,shopping,premium,paid_search,az,1,499.1,499.1,499.1
U0148,2024-01,2024,utilities,premium,paid_search,az,1,350.0,350.0,350.0
U0148,2024-02,2024,utilities,premium,paid_search,az,1,393.08,393.08,393.08
U0148,2024-04,2024,transfer,premium,paid_search,az,1,1339.84,1339.84,1339.84
U0148,2024-09,2024,food & dining,premium,paid_search,az,1,329.03,329.03,329.03
U0148,2024-09,2024,utilities,premium,paid_search,az,1,46.94,46.94,46.94
U0148,2024-10,2024,transfer,premium,paid_search,az,1,569.58,569.58,569.58
U0148,2024-11,2024,food & dining,premium,paid_search,az,1,497.93,497.93,497.93
U0149,2023-02,2023,entertainment,checking,paid_search,il,1,440.41,440.41,440.41
U0149,2023-02,2023,shopping,checking,paid_search,il,1,254.64,254.64,254.64
U0149,2023-04,2023,entertainment,checking,paid_search,il,1,14.63,14.63,14.63
U0149,2023-05,2023,healthcare,checking,paid_search,il,1,473.68,473.68,473.68
U0149,2023-07,2023,entertainment,checking,paid_search,il,1,471.97,471.97,471.97
U0149,2023-07,2023,food & dining,checking,paid_search,il,1,138.02,138.02,138.02
U0149,2023-08,2023,food & dining,checking,paid_search,il,1,239.52,239.52,239.52
U0149,2023-09,2023,entertainment,checking,paid_search,il,1,306.07,306.07,306.07
U0149,2023-12,2023,healthcare,checking,paid_search,il,1,106.83,106.83,106.83
U0149,2024-02,2024,travel,checking,paid_search,il,1,455.93,455.93,455.93
U0149,2024-04,2024,healthcare,checking,paid_search,il,1,26.94,26.94,26.94
U0149,2024-09,2024,food & dining,checking,paid_search,il,1,107.32,107.32,107.32
U0149,2024-09,2024,utilities,checking,paid_search,il,1,333.61,333.61,333.61
U0149,2024-11,2024,travel,checking,paid_search,il,1,256.38,256.38,256.38
U0149,2024-12,2024,entertainment,checking,paid_search,il,1,230.56,230.56,230.56
U0150,2023-01,2023,travel,savings,influencer,il,1,243.56,243.56,243.56
U0150,2023-06,2023,healthcare,savings,influencer,il,1,34.2,34.2,34.2
U0150,2023-07,2023,utilities,savings,influencer,il,1,479.19,479.19,479.19
U0150,2023-08,2023,food & dining,savings,influencer,il,1,246.44,246.44,246.44
U0150,2023-09,2023,travel,savings,influencer,il,2,452.45,226.22,262.25
U0150,2023-10,2023,shopping,savings,influencer,il,1,373.81,373.81,373.81
U0150,2023-12,2023,food & dining,savings,influencer,il,1,242.18,242.18,242.18
U0150,2023-12,2023,healthcare,savings,influencer,il,1,213.83,213.83,213.83
U0150,2024-01,2024,food & dining,savings,influencer,il,1,73.8,73.8,73.8
U0150,2024-02,2024,entertainment,savings,influencer,il,1,53.07,53.07,53.07
U0150,2024-09,2024,food & dining,savings,influencer,il,1,96.18,96.18,96.18
U0150,2024-09,2024,utilities,savings,influencer,il,1,232.59,232.59,232.59
U0150,2024-10,2024,food & dining,savings,influencer,il,1,163.29,163.29,163.29
U0150,2024-10,2024,transfer,savings,influencer,il,1,1585.3,1585.3,1585.3
U0150,2024-11,2024,transfer,savings,influencer,il,1,1574.94,1574.94,1574.94
U0150,2024-12,2024,entertainment,savings,influencer,il,1,476.02,476.02,476.02
U0151,2023-01,2023,healthcare,checking,influencer,ga,1,448.46,448.46,448.46
U0151,2023-04,2023,entertainment,checking,influencer,ga,1,468.47,468.47,468.47
U0151,2023-04,2023,shopping,checking,influencer,ga,1,422.55,422.55,422.55
U0151,2023-05,2023,transfer,checking,influencer,ga,2,1101.23,550.62,876.06
U0151,2023-06,2023,healthcare,checking,influencer,ga,1,347.88,347.88,347.88
U0151,2023-06,2023,utilities,checking,influencer,ga,2,186.04,93.02,175.31
U0151,2023-07,2023,healthcare,checking,influencer,ga,1,230.96,230.96,230.96
U0151,2023-07,2023,travel,checking,influencer,ga,2,383.27,191.63,240.54
U0151,2023-07,2023,utilities,checking,influencer,ga,1,445.94,445.94,445.94
U0151,2023-09,2023,healthcare,checking,influencer,ga,1,121.72,121.72,121.72
U0151,2023-09,2023,shopping,checking,influencer,ga,1,438.3,438.3,438.3
U0151,2023-10,2023,entertainment,checking,influencer,ga,1,190.78,190.78,190.78
U0151,2023-12,2023,utilities,checking,influencer,ga,1,216.45,216.45,216.45
U0151,2024-02,2024,shopping,checking,influencer,ga,1,278.08,278.08,278.08
U0151,2024-03,2024,food & dining,checking,influencer,ga,1,348.49,348.49,348.49
U0151,2024-03,2024,shopping,checking,influencer,ga,1,207.47,207.47,207.47
U0151,2024-03,2024,travel,checking,influencer,ga,1,109.91,109.91,109.91
U0151,2024-05,2024,transfer,checking,influencer,ga,1,1021.94,1021.94,1021.94
U0151,2024-08,2024,food & dining,checking,influencer,ga,1,96.17,96.17,96.17
U0151,2024-08,2024,utilities,checking,influencer,ga,1,34.93,34.93,34.93
U0151,2024-12,2024,entertainment,checking,influencer,ga,1,53.21,53.21,53.21
U0151,2024-12,2024,travel,checking,influencer,ga,1,214.56,214.56,214.56
U0152,2023-01,2023,transfer,premium,paid_search,fl,1,761.7,761.7,761.7
U0152,2023-02,2023,transfer,premium,paid_search,fl,1,565.41,565.41,565.41
U0152,2023-02,2023,travel,premium,paid_search,fl,1,41.57,41.57,41.57
U0152,2023-04,2023,shopping,premium,paid_search,fl,1,253.7,253.7,253.7
U0152,2023-04,2023,transfer,premium,paid_search,fl,1,1831.91,1831.91,1831.91
U0152,2023-08,2023,entertainment,premium,paid_search,fl,1,43.26,43.26,43.26
U0152,2023-08,2023,food & dining,premium,paid_search,fl,1,358.47,358.47,358.47
U0152,2023-12,2023,transfer,premium,paid_search,fl,1,1587.99,1587.99,1587.99
U0152,2024-02,2024,transfer,premium,paid_search,fl,1,1577.01,1577.01,1577.01
U0152,2024-04,2024,healthcare,premium,paid_search,fl,1,466.59,466.59,466.59
U0152,2024-07,2024,shopping,premium,paid_search,fl,1,240.24,240.24,240.24
U0152,2024-10,2024,transfer,premium,paid_search,fl,2,1436.13,718.06,1058.35
U0152,2024-11,2024,healthcare,premium,paid_search,fl,1,419.92,419.92,419.92
U0152,2024-11,2024,transfer,premium,paid_search,fl,1,1924.99,1924.99,1924.99
U0153,2023-05,2023,shopping,premium,paid_search,co,1,343.28,343.28,343.28
U0153,2023-06,2023,transfer,premium,paid_search,co,1,674.93,674.93,674.93
U0153,2023-08,2023,shopping,premium,paid_search,co,1,133.0,133.0,133.0
U0153,2023-08,2023,transfer,premium,paid_search,co,1,1415.61,1415.61,1415.61
U0153,2023-09,2023,healthcare,premium,paid_search,co,1,317.56,317.56,317.56
U0153,2024-01,2024,entertainment,premium,paid_search,co,1,73.9,73.9,73.9
U0153,2024-01,2024,travel,premium,paid_search,co,1,362.08,362.08,362.08
U0153,2024-01,2024,utilities,premium,paid_search,co,1,70.76,70.76,70.76
U0153,2024-02,2024,entertainment,premium,paid_search,co,1,127.13,127.13,127.13
U0153,2024-02,2024,shopping,premium,paid_search,co,1,85.49,85.49,85.49
U0153,2024-04,2024,travel,premium,paid_search,co,1,242.76,242.76,242.76
U0153,2024-11,2024,shopping,premium,paid_search,co,1,173.21,173.21,173.21
U0153,2024-12,2024,entertainment,premium,paid_search,co,1,19.28,19.28,19.28
U0154,2023-04,2023,healthcare,savings,referral,ny,1,162.88,162.88,162.88
U0154,2023-05,2023,utilities,savings,referral,ny,1,449.62,449.62,449.62
U0154,2023-06,2023,food & dining,savings,referral,ny,1,403.55,403.55,403.55
U0154,2023-11,2023,shopping,savings,referral,ny,1,265.35,265.35,265.35
U0154,2023-12,2023,travel,savings,referral,ny,1,328.65,328.65,328.65
U0154,2024-01,2024,shopping,savings,referral,ny,1,474.14,474.14,474.14
U0154,2024-02,2024,entertainment,savings,referral,ny,1,428.77,428.77,428.77
U0154,2024-02,2024,food & dining,savings,referral,ny,1,209.21,209.21,209.21
U0154,2024-03,2024,travel,savings,referral,ny,1,25.14,25.14,25.14
U0154,2024-04,2024,entertainment,savings,referral,ny,1,100.74,100.74,100.74
U0154,2024-04,2024,transfer,savings,referral,ny,1,126.28,126.28,126.28
U0154,2024-04,2024,travel,savings,referral,ny,1,403.22,403.22,403.22
U0154,2024-05,2024,transfer,savings,referral,ny,1,777.2,777.2,777.2
U0154,2024-08,2024,transfer,savings,referral,ny,1,1355.75,1355.75,1355.75
U0154,2024-09,2024,entertainment,savings,referral,ny,1,498.55,498.55,498.55
U0155,2023-03,2023,entertainment,premium,influencer,wa,1,357.59,357.59,357.59
U0155,2023-04,2023,food & dining,premium,influencer,wa,1,404.18,404.18,404.18
U0155,2023-05,2023,healthcare,premium,influencer,wa,1,325.93,325.93,325.93
U0155,2023-05,2023,utilities,premium,influencer,wa,1,378.73,378.73,378.73
U0155,2023-08,2023,food & dining,premium,influencer,wa,1,350.81,350.81,350.81
U0155,2023-08,2023,healthcare,premium,influencer,wa,1,259.15,259.15,259.15
U0155,2023-08,2023,travel,premium,influencer,wa,2,469.81,234.91,359.01
U0155,2023-09,2023,food & dining,premium,influencer,wa,1,455.2,455.2,455.2
U0155,2023-10,2023,food & dining,premium,influencer,wa,1,470.72,470.72,470.72
U0155,2023-10,2023,healthcare,premium,influencer,wa,1,109.58,109.58,109.58
U0155,2023-11,2023,transfer,premium,influencer,wa,1,896.72,896.72,896.72
U0155,2024-01,2024,utilities,premium,influencer,wa,1,281.9,281.9,281.9
U0155,2024-03,2024,utilities,premium,influencer,wa,1,46.49,46.49,46.49
U0155,2024-05,2024,entertainment,premium,influencer,wa,1,296.69,296.69,296.69
U0155,2024-05,2024,shopping,premium,influencer,wa,1,60.95,60.95,60.95
U0155,2024-06,2024,travel,premium,influencer,wa,1,338.65,338.65,338.65
U0155,2024-09,2024,travel,premium,influencer,wa,1,52.06,52.06,52.06
U0155,2024-10,2024,utilities,premium,influencer,wa,1,22.99,22.99,22.99
U0155,2024-11,2024,utilities,premium,influencer,wa,1,423.04,423.04,423.04
U0156,2023-03,2023,healthcare,savings,paid_search,ga,1,360.07,360.07,360.07
U0156,2023-06,2023,travel,savings,paid_search,ga,1,193.02,193.02,193.02
U0156,2023-07,2023,shopping,savings,paid_search,ga,1,251.24,251.24,251.24
U0156,2023-08,2023,entertainment,savings,paid_search,ga,1,73.85,73.85,73.85
U0156,2023-10,2023,healthcare,savings,paid_search,ga,1,134.96,134.96,134.96
U0156,2023-10,2023,transfer,savings,paid_search,ga,1,1642.39,1642.39,1642.39
U0156,2023-12,2023,healthcare,savings,paid_search,ga,1,342.15,342.15,342.15
U0156,2024-01,2024,healthcare,savings,paid_search,ga,1,381.15,381.15,381.15
U0156,2024-02,2024,food & dining,savings,paid_search,ga,1,423.96,423.96,423.96
U0156,2024-03,2024,food & dining,savings,paid_search,ga,1,83.74,83.74,83.74
U0156,2024-08,2024,shopping,savings,paid_search,ga,1,210.66,210.66,210.66
U0156,2024-11,2024,entertainment,savings,paid_search,ga,1,498.27,498.27,498.27
U0157,2023-03,2023,food & dining,savings,paid_search,il,1,216.75,216.75,216.75
U0157,2023-03,2023,healthcare,savings,paid_search,il,1,107.42,107.42,107.42
U0157,2023-04,2023,healthcare,savings,paid_search,il,1,481.11,481.11,481.11
U0157,2023-05,2023,entertainment,savings,paid_search,il,1,86.05,86.05,86.05
U0157,2023-05,2023,transfer,savings,paid_search,il,2,2799.9,1399.95,1907.78
U0157,2023-06,2023,travel,savings,paid_search,il,1,277.38,277.38,277.38
U0157,2023-07,2023,healthcare,savings,paid_search,il,1,399.94,399.94,399.94
U0157,2023-07,2023,transfer,savings,paid_search,il,1,610.57,610.57,610.57
U0157,2023-07,2023,travel,savings,paid_search,il,1,268.64,268.64,268.64
U0157,2023-07,2023,utilities,savings,paid_search,il,1,216.09,216.09,216.09
U0157,2023-10,2023,healthcare,savings,paid_search,il,1,96.03,96.03,96.03
U0157,2023-11,2023,utilities,savings,paid_search,il,1,378.91,378.91,378.91
U0157,2023-12,2023,food & dining,savings,paid_search,il,1,462.8,462.8,462.8
U0157,2024-01,2024,shopping,savings,paid_search,il,1,323.54,323.54,323.54
U0157,2024-01,2024,travel,savings,paid_search,il,1,34.9,34.9,34.9
U0157,2024-02,2024,healthcare,savings,paid_search,il,1,420.24,420.24,420.24
U0157,2024-02,2024,travel,savings,paid_search,il,1,145.73,145.73,145.73
U0157,2024-03,2024,transfer,savings,paid_search,il,1,1307.58,1307.58,1307.58
U0157,2024-06,2024,travel,savings,paid_search,il,1,3.68,3.68,3.68
U0157,2024-10,2024,shopping,savings,paid_search,il,1,271.21,271.21,271.21
U0157,2024-12,2024,healthcare,savings,paid_search,il,1,180.24,180.24,180.24
U0158,2023-01,2023,food & dining,checking,referral,fl,1,22.02,22.02,22.02
U0158,2023-01,2023,travel,checking,referral,fl,1,431.27,431.27,431.27
U0158,2023-02,2023,healthcare,checking,referral,fl,1,165.51,165.51,165.51
U0158,2023-03,2023,healthcare,checking,referral,fl,1,157.49,157.49,157.49
U0158,2023-03,2023,travel,checking,referral,fl,1,237.84,237.84,237.84
U0158,2023-08,2023,transfer,checking,referral,fl,1,1384.28,1384.28,1384.28
U0158,2023-09,2023,food & dining,checking,referral,fl,1,145.89,145.89,145.89
U0158,2023-09,2023,shopping,checking,referral,fl,1,278.32,278.32,278.32
U0158,2023-11,2023,entertainment,checking,referral,fl,1,471.2,471.2,471.2
U0158,2024-02,2024,food & dining,checking,referral,fl,1,128.93,128.93,128.93
U0158,2024-02,2024,travel,checking,referral,fl,1,224.28,224.28,224.28
U0158,2024-03,2024,healthcare,checking,referral,fl,1,268.12,268.12,268.12
U0158,2024-03,2024,shopping,checking,referral,fl,1,140.98,140.98,140.98
U0158,2024-04,2024,entertainment,checking,referral,fl,2,695.5,347.75,435.32
U0158,2024-04,2024,utilities,checking,referral,fl,1,244.78,244.78,244.78
U0158,2024-08,2024,utilities,checking,referral,fl,1,13.6,13.6,13.6
U0159,2023-01,2023,transfer,checking,referral,tx,1,40.92,40.92,40.92
U0159,2023-01,2023,utilities,checking,referral,tx,2,176.67,88.34,157.46
U0159,2023-03,2023,travel,checking,referral,tx,1,64.9,64.9,64.9
U0159,2023-05,2023,travel,checking,referral,tx,1,201.87,201.87,201.87
U0159,2023-06,2023,travel,checking,referral,tx,1,431.64,431.64,431.64
U0159,2023-07,2023,transfer,checking,referral,tx,1,195.92,195.92,195.92
U0159,2023-08,2023,travel,checking,referral,tx,1,85.78,85.78,85.78
U0159,2023-09,2023,food & dining,checking,referral,tx,1,432.54,432.54,432.54
U0159,2023-09,2023,travel,checking,referral,tx,1,28.52,28.52,28.52
U0159,2024-02,2024,entertainment,checking,referral,tx,1,18.55,18.55,18.55
U0159,2024-02,2024,shopping,checking,referral,tx,1,375.18,375.18,375.18
U0159,2024-06,2024,transfer,checking,referral,tx,1,1221.57,1221.57,1221.57
U0159,2024-08,2024,transfer,checking,referral,tx,1,270.76,270.76,270.76
U0159,2024-09,2024,healthcare,checking,referral,tx,1,12.23,12.23,12.23
U0159,2024-11,2024,utilities,checking,referral,tx,1,248.28,248.28,248.28
U0160,2023-02,2023,healthcare,premium,influencer,az,1,140.81,140.81,140.81
U0160,2023-04,2023,transfer,premium,influencer,az,1,471.78,471.78,471.78
U0160,2023-04,2023,travel,premium,influencer,az,1,469.77,469.77,469.77
U0160,2023-06,2023,food & dining,premium,influencer,az,1,137.81,137.81,137.81
U0160,2023-09,2023,food & dining,premium,influencer,az,1,316.71,316.71,316.71
U0160,2023-09,2023,utilities,premium,influencer,az,1,255.54,255.54,255.54
U0160,2023-10,2023,travel,premium,influencer,az,1,203.87,203.87,203.87
U0160,2023-12,2023,travel,premium,influencer,az,1,46.01,46.01,46.01
U0160,2024-01,2024,food & dining,premium,influencer,az,1,10.06,10.06,10.06
U0160,2024-03,2024,travel,premium,influencer,az,1,189.74,189.74,189.74
U0160,2024-05,2024,transfer,premium,influencer,az,1,33.64,33.64,33.64
U0160,2024-06,2024,transfer,premium,influencer,az,1,443.93,443.93,443.93
U0160,2024-06,2024,travel,premium,influencer,az,1,92.96,92.96,92.96
U0160,2024-08,2024,shopping,premium,influencer,az,1,39.11,39.11,39.11
U0160,2024-09,2024,entertainment,premium,influencer,az,1,165.57,165.57,165.57
U0161,2023-02,2023,utilities,savings,referral,fl,1,96.53,96.53,96.53
U0161,2023-04,2023,travel,savings,referral,fl,1,447.69,447.69,447.69
U0161,2023-05,2023,shopping,savings,referral,fl,1,42.6,42.6,42.6
U0161,2023-06,2023,transfer,savings,referral,fl,1,787.05,787.05,787.05
U0161,2023-07,2023,shopping,savings,referral,fl,1,127.63,127.63,127.63
U0161,2023-07,2023,travel,savings,referral,fl,1,267.21,267.21,267.21
U0161,2023-08,2023,entertainment,savings,referral,fl,1,440.79,440.79,440.79
U0161,2023-09,2023,entertainment,savings,referral,fl,1,297.93,297.93,297.93
U0161,2024-01,2024,entertainment,savings,referral,fl,1,318.76,318.76,318.76
U0161,2024-02,2024,healthcare,savings,referral,fl,1,234.24,234.24,234.24
U0161,2024-03,2024,shopping,savings,referral,fl,1,110.48,110.48,110.48
U0161,2024-04,2024,travel,savings,referral,fl,1,283.8,283.8,283.8
U0161,2024-06,2024,travel,savings,referral,fl,1,263.17,263.17,263.17
U0161,2024-07,2024,food & dining,savings,referral,fl,1,73.53,73.53,73.53
U0161,2024-08,2024,shopping,savings,referral,fl,1,232.83,232.83,232.83
U0161,2024-10,2024,entertainment,savings,referral,fl,2,914.01,457.0,484.77
U0161,2024-10,2024,healthcare,savings,referral,fl,1,406.37,406.37,406.37
U0161,2024-10,2024,shopping,savings,referral,fl,1,411.71,411.71,411.71
U0161,2024-10,2024,travel,savings,referral,fl,2,226.45,113.22,156.68
U0161,2024-11,2024,entertainment,savings,referral,fl,1,297.45,297.45,297.45
U0161,2024-11,2024,food & dining,savings,referral,fl,1,468.22,468.22,468.22
U0162,2023-02,2023,food & dining,premium,influencer,ca,1,398.46,398.46,398.46
U0162,2023-06,2023,shopping,premium,influencer,ca,1,124.35,124.35,124.35
U0162,2023-07,2023,food & dining,premium,influencer,ca,1,204.68,204.68,204.68
U0162,2023-07,2023,shopping,premium,influencer,ca,1,305.28,305.28,305.28
U0162,2023-07,2023,transfer,premium,influencer,ca,1,166.84,166.84,166.84
U0162,2023-09,2023,entertainment,premium,influencer,ca,1,462.73,462.73,462.73
U0162,2023-10,2023,entertainment,premium,influencer,ca,1,415.98,415.98,415.98
U0162,2023-10,2023,utilities,premium,influencer,ca,1,355.85,355.85,355.85
U0162,2023-11,2023,healthcare,premium,influencer,ca,1,167.21,167.21,167.21
U0162,2023-11,2023,transfer,premium,influencer,ca,1,1301.42,1301.42,1301.42
U0162,2023-12,2023,food & dining,premium,influencer,ca,1,341.71,341.71,341.71
U0162,2023-12,2023,transfer,premium,influencer,ca,2,1574.55,787.28,848.71
U0162,2024-03,2024,transfer,premium,influencer,ca,1,1507.72,1507.72,1507.72
U0162,2024-04,2024,utilities,premium,influencer,ca,1,483.15,483.15,483.15
U0162,2024-07,2024,entertainment,premium,influencer,ca,1,88.36,88.36,88.36
U0162,2024-12,2024,entertainment,premium,influencer,ca,1,277.95,277.95,277.95
U0162,2024-12,2024,healthcare,premium,influencer,ca,1,243.74,243.74,243.74
U0163,2023-02,2023,utilities,premium,paid_social,ca,1,261.85,261.85,261.85
U0163,2023-04,2023,healthcare,premium,paid_social,ca,1,302.1,302.1,302.1
U0163,2023-05,2023,utilities,premium,paid_social,ca,1,329.44,329.44,329.44
U0163,2023-07,2023,shopping,premium,paid_social,ca,1,335.3,335.3,335.3
U0163,2023-07,2023,utilities,premium,paid_social,ca,1,149.72,149.72,149.72
U0163,2023-09,2023,utilities,premium,paid_social,ca,1,413.11,413.11,413.11
U0163,2023-11,2023,travel,premium,paid_social,ca,2,415.08,207.54,259.03
U0163,2024-02,2024,food & dining,premium,paid_social,ca,1,71.49,71.49,71.49
U0163,2024-02,2024,transfer,premium,paid_social,ca,1,282.21,282.21,282.21
U0163,2024-03,2024,healthcare,premium,paid_social,ca,1,424.36,424.36,424.36
U0163,2024-03,2024,travel,premium,paid_social,ca,1,344.79,344.79,344.79
U0163,2024-04,2024,utilities,premium,paid_social,ca,1,53.95,53.95,53.95
U0163,2024-05,2024,healthcare,premium,paid_social,ca,2,826.34,413.17,462.59
U0163,2024-06,2024,travel,premium,paid_social,ca,1,436.36,436.36,436.36
U0163,2024-07,2024,food & dining,premium,paid_social,ca,1,115.47,115.47,115.47
U0163,2024-07,2024,utilities,premium,paid_social,ca,1,186.12,186.12,186.12
U0163,2024-09,2024,transfer,premium,paid_social,ca,1,201.16,201.16,201.16
U0163,2024-10,2024,entertainment,premium,paid_social,ca,1,372.1,372.1,372.1
U0163,2024-12,2024,food & dining,premium,paid_social,ca,1,198.57,198.57,198.57
U0163,2024-12,2024,travel,premium,paid_social,ca,1,463.85,463.85,463.85
U0164,2023-01,2023,shopping,checking,organic,co,1,272.9,272.9,272.9
U0164,2023-01,2023,transfer,checking,organic,co,1,131.88,131.88,131.88
U0164,2023-02,2023,utilities,checking,organic,co,1,157.53,157.53,157.53
U0164,2023-04,2023,travel,checking,organic,co,1,58.85,58.85,58.85
